grade,token_count,row
0.0,146252,0
0.0,135351,1
0.0,160903,7
0.0,163011,15
0.0,136568,20
0.0,168877,22
0.0,140596,23
0.0,148878,25
0.0,149655,28
0.0,155678,31
0.0,153880,33
0.0,130944,35
0.0,168246,36
0.0,151966,41
0.0,148773,44
0.0,143742,50
0.0,159423,51
0.0,139413,53
0.0,163160,65
1.0,25757,100
1.0,19162,102
0.0,131162,73
0.0,168459,96
0.0,165501,91
0.9778812572759022,26455,103
0.0,145077,76
0.0,152301,80
1.0,17882,108
0.0,136442,78
0.0,138656,98
0.9955120359037127,30219,104
0.0,163915,72
0.0,140751,90
0.0,142294,94
0.0,161247,63
1.0,20924,114
0.0,165701,61
1.0,25636,107
1.0,22361,110
0.9974669293554742,16043,106
0.9992076069730587,20454,116
1.0,18230,112
0.0,145176,93
0.02390591864276075,29678,111
1.0,30419,109
0.0,130859,75
0.03475810239549084,20114,113
1.0,22266,119
0.04154549231408392,28985,115
1.0,17549,117
1.0,16165,125
1.0,18472,126
1.0,23330,124
1.0,26808,120
1.0,29980,123
0.04950660645592909,29503,122
0.984624145785877,26822,121
0.044641061733360146,26843,101
1.0,26253,118
0.8201022904158328,30291,136
1.0,28252,130
1.0,19604,129
0.6471766119343212,27469,133
0.9712793733681462,31843,127
0.9803921568627451,28532,131
0.10256410256410256,27937,135
1.0,25176,137
0.9991568296795953,19809,105
1.0,20301,134
0.9997997997997998,18598,141
1.0,29296,140
0.9840081660428718,20374,132
1.0,22477,148
1.0,30934,153
1.0,21119,146
1.0,23628,150
0.7356948228882834,16769,157
0.9985315712187959,25454,143
1.0,17898,149
0.9964966913195796,20024,139
0.9990779160903642,23907,138
0.9788519637462235,23387,163
0.0,140599,67
0.12552742616033755,30950,145
1.0,30290,155
0.9992317541613316,27786,154
0.9990342829550941,28404,151
0.04685622747296756,25476,160
0.9990624414025877,25872,147
0.9574069113313689,27929,152
1.0,29255,162
0.993933265925177,16866,166
1.0,20092,172
1.0,23740,159
1.0,17756,173
0.9742152466367713,18177,168
0.03495512517713746,29191,158
1.0,29549,165
0.978891820580475,28236,176
0.9815668202764977,28903,175
0.035576923076923075,30146,167
0.9926519706078825,24563,156
0.9980900409276944,27672,181
1.0,21822,169
0.19337979094076654,20013,171
0.9017160686427457,23076,164
1.0,15788,170
1.0,20487,161
1.0,20450,185
1.0,28525,184
1.0,19119,179
1.0,29118,187
1.0,24189,174
1.0,29897,142
0.990154189113877,29776,178
0.01644359464627151,24566,188
1.0,21542,191
1.0,21891,183
1.0,18345,189
1.0,16311,190
1.0,28651,199
1.0,24217,177
0.9993164730006835,60544,301
1.0,23705,194
0.052675169786317706,29121,128
0.15697963238946847,44802,303
0.9993846153846154,30805,196
0.9936162223056703,31526,182
1.0,17157,198
0.014786242365798778,47402,304
0.09305932531989143,37221,306
0.057663125948406675,26516,193
0.9534623976172748,38824,310
0.22750083640013383,23603,180
0.08938887199756765,53507,307
0.9904632152588556,36352,302
0.9966754155730534,28342,197
0.9893238434163701,32819,315
0.9982578397212544,59561,311
1.0,41873,319
0.9992088607594937,55167,308
0.9696857670979667,44715,313
0.9914665608255606,39654,318
0.9033902625541678,28930,192
0.07209117413199045,25118,186
0.04065040650406504,55550,325
1.0,35028,317
0.04948837209302326,47310,305
0.07920792079207921,46496,326
0.09694793536804308,55101,322
0.9866893231379212,37658,323
0.52088772845953,51735,300
0.06085889570552147,40259,320
1.0,43969,331
1.0,51376,324
0.9990740740740741,47186,316
0.9921722113502935,44288,329
0.9896717925177875,52676,321
0.039412997903563944,35794,339
1.0,55142,335
0.9951357288561117,31856,338
1.0,63408,336
0.030505243088655862,54686,340
0.9995095635115253,39204,334
0.8986301369863013,63271,327
0.16269284712482468,49558,346
0.9787234042553191,34900,344
1.0,40417,348
0.0787166573400485,55254,350
1.0,36605,343
0.035249349088724215,59552,332
0.9958820622632186,49385,342
0.061405503752558564,45818,341
0.03853383458646616,32396,349
0.1265019270006801,34794,337
0.9994944388270981,57755,345
0.0586213866990095,56754,347
0.9750692520775623,40398,357
0.05242542934618861,46082,354
0.03133393017009848,46598,362
0.20342612419700215,50214,309
0.8392016147118188,46105,330
1.0,42553,364
1.0,45668,360
0.9991270187690965,51100,359
1.0,25879,144
0.026332554682522828,29979,195
0.07575757575757576,61459,366
0.9762734362037498,43216,351
1.0,47058,367
1.0,56296,352
0.5414364640883977,49281,361
0.9985104270109235,57499,314
0.9810126582278481,62530,328
1.0,47780,368
0.02557980900409277,43123,365
1.0,34556,371
0.9845474613686535,39556,353
0.9871504157218443,52261,333
1.0,37112,373
0.04186704384724187,52152,312
1.0,51742,375
0.9756345177664975,53211,372
0.9954545454545455,35680,370
0.0992063492063492,58677,376
1.0,34524,374
0.10457516339869281,46696,384
1.0,37785,385
0.028743625405656004,50368,383
1.0,57126,369
0.1477680861980503,55389,363
0.01331967213114754,56979,388
0.9746161078031965,63085,387
0.04563047463841923,58456,390
0.9741666666666666,39918,381
0.39902676399026765,61465,377
0.1026811180832858,51142,380
0.04809619238476954,52854,391
0.016226480234766097,52814,394
0.05158968206358728,52803,382
0.05137614678899083,39765,396
1.0,5540,400
0.11458333333333333,43502,392
1.0,5779,402
1.0,6486,401
0.9817634893777025,39459,395
1.0,6001,404
1.0,3824,403
0.9990029910269193,45990,378
1.0,4730,406
1.0,4246,405
0.04633204633204633,41585,386
1.0,33781,398
0.9749536178107606,6892,410
1.0,7158,411
1.0,6898,408
1.0,31987,393
1.0,4330,407
1.0,4899,412
0.9789473684210527,6695,418
